t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1087427937593376768,822217004526477312,negative,other,2019-01-21T19:13:18.000Z,"The only reason that @theresa_may doesn't want to go back to the electorate to confirm the mandate for her concept of Brexit is that she fears she won't win it.
#PeoplesVote #LeadNotLeave",['leadnotleave']
1090309006567137280,268505974,negative,other,2019-01-29T18:01:38.000Z,Germany population 82 million - UK 66 million. How can the EU possibly agree to Lord Saatchi's proposal to give the UK equal representation? What will they do when the next country threatens to leave to get an unfair level of representation? #LordSaatchi #Brexit  #LeadNotLeave,['leadnotleave']
1090581190954942464,51455542,positive,remain,2019-01-30T12:03:12.000Z,"#UK should lead, not leave #EU, says prominent campaigner https://t.co/6lLE4Nw2OO #GinaMiller #LeadNotLeave #Brexit #backstop",['leadnotleave']
1090659187091271680,35413612,neutral,remain,2019-01-30T17:13:08.000Z,"The Brexit effect

#FBPE say #letusdecide 
At the next GE, use #ABTV

Go @BestForBritain #LeadNotLeave  is the right way to go https://t.co/tPwlz0G7NY",['leadnotleave']
1090753263216087040,82952403,positive,other,2019-01-30T23:26:57.000Z,"@margot_james_mp @GregClarkMP @itvpeston But the EU has said that negotiations are closed, so these discussions are like a broken pencil, pointless.
#Brexit #RevokeA50 #RemainAndReform
#LeadNotLeave",['leadnotleave']
1090862373521510400,1380308922,negative,leave,2019-01-31T06:40:31.000Z,@wto #WTO = unelected officials deciding disputes #Brexit #LeadNotLeave no #WTOBrexit,['leadnotleave']
1091065689954283520,723878979682357120,negative,remain,2019-01-31T20:08:26.000Z,"@DavidLammy @MartinJLavelle David, you speak such common sense. The fact that the leave campaigns are under investigation for acknowledged criminal activity is sufficient to put Brexit on hold until investigations are completed.
#RevokeArticle50 
#LeadNotLeave",['leadnotleave']
1091068811422380032,723878979682357120,positive,leave,2019-01-31T20:20:50.000Z,"@Andrew_Adonis Where do you find the energy Andrew? You are a hero for working non-stop to let people know the realities of Brexit.
#RevokeArticle50 
#LeadNotLeave",['leadnotleave']
1091300926223237120,723878979682357120,negative,other,2019-02-01T11:43:10.000Z,@iainmartin1 @thetimes There is no need for a 2nd referendum. Leave campaign is under investigation for acknowledged criminal activity. Mrs. May has reneged on her own deal and is trying to bribe MPs to vote for whatever her new idea is. Brexit should be halted until this sorted. #leadnotleave,['leadnotleave']
1091473780063588352,454942518,neutral,remain,2019-02-01T23:10:02.000Z,"#LeadNotLeave is just the latest slogan that shows we have learnt absolutely nothing. Well done everyone.
#Brexit #StopBrexit #FBPE https://t.co/AWJ05Kyj0y",['leadnotleave']
1091662344978157568,841345089184104320,positive,remain,2019-02-02T11:39:19.000Z,@MadeleinaKay Please try and become our UK entry for #Eurovision - you would be amazing! We’re not going to lie down and let the idiocy of Brexit happen! #leadnotleave,['leadnotleave']
