t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1002836452194086912,852389079975165952,negative,other,2018-06-02T08:56:56.000Z,"@Rachel5742 @JoePajak @BBCr4today The #BrexitBroadcastingCorporation does not want the public to know how dishonest and incompetent @theresa_may and other Ministers have been on #Brexit.

The BBC has serious questions to answer about its coverage before and after the 23rd June 2016 Referendum

#KillBrexitNow",['killbrexitnow']
1002836452194086912,852389079975165952,negative,other,2018-06-02T08:56:56.000Z,"@Rachel5742 @JoePajak @BBCr4today The #BrexitBroadcastingCorporation does not want the public to know how dishonest and incompetent @theresa_may and other Ministers have been on #Brexit.

The BBC has serious questions to answer about its coverage before and after the 23rd June 2016 Referendum

#KillBrexitNow",['killbrexitnow']
1002844672488886272,852389079975165952,negative,other,2018-06-02T09:29:36.000Z,"In July 2016 @theresa_may said that ""Brexit means Brexit"".

Two years later she still hasn't a clue how to make a lawful #Brexit happen.

Trump is a recognised liar. People need to see Theresa in a similar light IMO.

#KillBrexitNow https://t.co/nRElOav3aJ",['killbrexitnow']
1002844672488886272,852389079975165952,negative,other,2018-06-02T09:29:36.000Z,"In July 2016 @theresa_may said that ""Brexit means Brexit"".

Two years later she still hasn't a clue how to make a lawful #Brexit happen.

Trump is a recognised liar. People need to see Theresa in a similar light IMO.

#KillBrexitNow https://t.co/nRElOav3aJ",['killbrexitnow']
1002878753675075584,852389079975165952,negative,remain,2018-06-02T11:45:02.000Z,"@hofficoffi4 Don't just aspire to fight #Brexit.

Make it your priority to KILL BREXIT. ... You know it makes sense! :)

#KillBrexitNow https://t.co/ME63s3Rxt4",['killbrexitnow']
1002878753675075584,852389079975165952,negative,remain,2018-06-02T11:45:02.000Z,"@hofficoffi4 Don't just aspire to fight #Brexit.

Make it your priority to KILL BREXIT. ... You know it makes sense! :)

#KillBrexitNow https://t.co/ME63s3Rxt4",['killbrexitnow']
1002905704703971328,852389079975165952,negative,remain,2018-06-02T13:32:07.000Z,"@Graham_British Personally I would fund neither terrorism nor Tommy Robinson.

However, I would consider funding legal action to stop @theresa_may's illegal, irrational and damaging #Brexit.

#KillBrexitNow https://t.co/CgydyihV07",['killbrexitnow']
1002905704703971328,852389079975165952,negative,remain,2018-06-02T13:32:07.000Z,"@Graham_British Personally I would fund neither terrorism nor Tommy Robinson.

However, I would consider funding legal action to stop @theresa_may's illegal, irrational and damaging #Brexit.

#KillBrexitNow https://t.co/CgydyihV07",['killbrexitnow']
1003094617053593600,852389079975165952,negative,leave,2018-06-03T02:02:47.000Z,"I agree. Brexit (in 2019) is doomed!

But #Brexit still needs to be killed off completely.

#KillBrexitNow https://t.co/mbyTb7puAS",['killbrexitnow']
1003094617053593600,852389079975165952,negative,leave,2018-06-03T02:02:47.000Z,"I agree. Brexit (in 2019) is doomed!

But #Brexit still needs to be killed off completely.

#KillBrexitNow https://t.co/mbyTb7puAS",['killbrexitnow']
1004380236786667520,852389079975165952,positive,other,2018-06-06T15:11:23.000Z,"@jeremycorbyn has a skillset to manage #Brexit that matches Northern Trains ability to reorganise a railway timetable.

#KillBrexitNow https://t.co/ozBv1h9QFx",['killbrexitnow']
1004380236786667520,852389079975165952,positive,other,2018-06-06T15:11:23.000Z,"@jeremycorbyn has a skillset to manage #Brexit that matches Northern Trains ability to reorganise a railway timetable.

#KillBrexitNow https://t.co/ozBv1h9QFx",['killbrexitnow']
1004629296210743296,852389079975165952,neutral,other,2018-06-07T07:41:03.000Z,"Unfair on Dacre IMO ... but only marginally so.

Dacre was important in creating the fertile soil in which other xenophobes could plant their ill-fated attempt at #Brexit.

#KillBrexitNow https://t.co/470dDxzGGq",['killbrexitnow']
1004629296210743296,852389079975165952,neutral,other,2018-06-07T07:41:03.000Z,"Unfair on Dacre IMO ... but only marginally so.

Dacre was important in creating the fertile soil in which other xenophobes could plant their ill-fated attempt at #Brexit.

#KillBrexitNow https://t.co/470dDxzGGq",['killbrexitnow']
1004638956225552384,852389079975165952,negative,remain,2018-06-07T08:19:27.000Z,"@BrunoBrussels @DavidDavisMP has from the beginning failed to properly analyse the complexities of #Brexit.

His inability and incompetence have contributed to the current #Brexit shambles.

His shambolic handling of #Brexit will cost the UK taxpayer billions in due course.
#KillBrexitNow",['killbrexitnow']
1004638956225552384,852389079975165952,negative,remain,2018-06-07T08:19:27.000Z,"@BrunoBrussels @DavidDavisMP has from the beginning failed to properly analyse the complexities of #Brexit.

His inability and incompetence have contributed to the current #Brexit shambles.

His shambolic handling of #Brexit will cost the UK taxpayer billions in due course.
#KillBrexitNow",['killbrexitnow']
1004660902430375936,852389079975165952,negative,other,2018-06-07T09:46:39.000Z,"Does it matter if one incompetent Minister who favours #Brexit is replaced by another comparably incompetent Minister?

I suggest not.

#KillBrexitNow https://t.co/hFXwzhNGLL",['killbrexitnow']
1004660902430375936,852389079975165952,negative,other,2018-06-07T09:46:39.000Z,"Does it matter if one incompetent Minister who favours #Brexit is replaced by another comparably incompetent Minister?

I suggest not.

#KillBrexitNow https://t.co/hFXwzhNGLL",['killbrexitnow']
1004936037146218496,852389079975165952,negative,other,2018-06-08T03:59:56.000Z,"@apharrington123 @A50Challenge Shindler has been ""at it"" since before the June 2016 Referendum.

His case was turned down by Brexit-biased UK judges.

The franchise for the Referendum was unlawful and the judges failed to acknowledge that.

#KillBrexitNow",['killbrexitnow']
1004936037146218496,852389079975165952,negative,other,2018-06-08T03:59:56.000Z,"@apharrington123 @A50Challenge Shindler has been ""at it"" since before the June 2016 Referendum.

His case was turned down by Brexit-biased UK judges.

The franchise for the Referendum was unlawful and the judges failed to acknowledge that.

#KillBrexitNow",['killbrexitnow']
1004936260190965760,852389079975165952,positive,other,2018-06-08T04:00:49.000Z,"#Brexit in 2019 is already doomed.

A change in the editorship of one newspaper is important but not decisive.

#KillBrexitNow https://t.co/FRuxqyzHNG",['killbrexitnow']
1004936260190965760,852389079975165952,positive,other,2018-06-08T04:00:49.000Z,"#Brexit in 2019 is already doomed.

A change in the editorship of one newspaper is important but not decisive.

#KillBrexitNow https://t.co/FRuxqyzHNG",['killbrexitnow']
1004988586716954624,852389079975165952,negative,other,2018-06-08T07:28:45.000Z,"Is it unworthy of me to interpret the ""leak"" of @BorisJohnson's remarks as engineered by Boris himself in order to attack @theresa_may in a deniable way?

No underhand tactic is beyond Britain's Blonde Brexit Buffoon IMO.

#KillBrexitNow
@BethRigby https://t.co/NHewQ3fJd4",['killbrexitnow']
1004988586716954624,852389079975165952,negative,other,2018-06-08T07:28:45.000Z,"Is it unworthy of me to interpret the ""leak"" of @BorisJohnson's remarks as engineered by Boris himself in order to attack @theresa_may in a deniable way?

No underhand tactic is beyond Britain's Blonde Brexit Buffoon IMO.

#KillBrexitNow
@BethRigby https://t.co/NHewQ3fJd4",['killbrexitnow']
1004989439641292800,852389079975165952,positive,remain,2018-06-08T07:32:08.000Z,"@jeremycorbyn has subtly promoted #Brexit and/or undermined Remain both before and after the Referendum.

IMO anyone who trusts the integrity of Corbyn on #Brexit is deeply misguided.

Hitherto Corbyn's two-faced approach has served him well.

#KillBrexitNow
@JamesMelville https://t.co/mwT3GTURRU",['killbrexitnow']
1004989439641292800,852389079975165952,positive,remain,2018-06-08T07:32:08.000Z,"@jeremycorbyn has subtly promoted #Brexit and/or undermined Remain both before and after the Referendum.

IMO anyone who trusts the integrity of Corbyn on #Brexit is deeply misguided.

Hitherto Corbyn's two-faced approach has served him well.

#KillBrexitNow
@JamesMelville https://t.co/mwT3GTURRU",['killbrexitnow']
1004991500424568832,852389079975165952,negative,remain,2018-06-08T07:40:20.000Z,"@lisaocarroll 

Is there no end to the self-centred stupidty of Britain's Blonde #Brexit Buffoon?

#KillBrexitNow https://t.co/F7GeYDMuyx",['killbrexitnow']
1004991500424568832,852389079975165952,negative,remain,2018-06-08T07:40:20.000Z,"@lisaocarroll 

Is there no end to the self-centred stupidty of Britain's Blonde #Brexit Buffoon?

#KillBrexitNow https://t.co/F7GeYDMuyx",['killbrexitnow']
