t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
992396185204875264,634238028,positive,remain,2018-05-04T13:31:03.000Z,@brexit_sham @duponline #voteleave #beLeave #VeteransforBritain all linked to a Canadian Company #showingabuseofpower #darkmoney thinking they are #abovethelaw and clearly breaking UK Laws over #Brexitdonations people deserve to know the #truth  @theresa_may covering it up #brexitshambles,['beleave']
992396185204875264,634238028,positive,remain,2018-05-04T13:31:03.000Z,@brexit_sham @duponline #voteleave #beLeave #VeteransforBritain all linked to a Canadian Company #showingabuseofpower #darkmoney thinking they are #abovethelaw and clearly breaking UK Laws over #Brexitdonations people deserve to know the #truth  @theresa_may covering it up #brexitshambles,['beleave']
995260561830109184,319619581,negative,other,2018-05-12T11:13:03.000Z,@andrewjskatz @UKEmigration2EU @johnrallan @lawshalls @peterrwhiteUK @lunaperla @EuropeanBriton Each breach of the rules becomes cumulative. We've yet to see the penalties applied to #VoteLeave #BeLeave in connection with #AggregateIQ &amp; #CambridgeAnalytica - there will surely be more referrals to the police. Add in the infringement by the #LibDems - A re-run surely? #Brexit,['beleave']
995260561830109184,319619581,negative,other,2018-05-12T11:13:03.000Z,@andrewjskatz @UKEmigration2EU @johnrallan @lawshalls @peterrwhiteUK @lunaperla @EuropeanBriton Each breach of the rules becomes cumulative. We've yet to see the penalties applied to #VoteLeave #BeLeave in connection with #AggregateIQ &amp; #CambridgeAnalytica - there will surely be more referrals to the police. Add in the infringement by the #LibDems - A re-run surely? #Brexit,['beleave']
995449218427949056,319619581,negative,other,2018-05-12T23:42:42.000Z,"@180_180_141 @Just_RichardB Indeed and now we're discovering that fraud was involved in the process. Illegal spending to the tune of over half a million pounds by #VoteLeave #BeLeave and #LeaveEU

So, the result was rigged.

The courts may well declare the result null and void.

#PeoplesVote #Brexit",['beleave']
995449218427949056,319619581,negative,other,2018-05-12T23:42:42.000Z,"@180_180_141 @Just_RichardB Indeed and now we're discovering that fraud was involved in the process. Illegal spending to the tune of over half a million pounds by #VoteLeave #BeLeave and #LeaveEU

So, the result was rigged.

The courts may well declare the result null and void.

#PeoplesVote #Brexit",['beleave']
995805423264559104,319619581,negative,leave,2018-05-13T23:18:08.000Z,"@dwinnera @RCorbettMEP And after the ICO and Electoral Commission publish their reports into #VoteLeave #BeLeave and #AggregateIQ along with what #Mueller will be publishing; I don't think there'll be any doubts left that the 2016 #EURef was thoroughly corrupted and undemocratic.

#PeoplesVote #Brexit",['beleave']
995805423264559104,319619581,negative,leave,2018-05-13T23:18:08.000Z,"@dwinnera @RCorbettMEP And after the ICO and Electoral Commission publish their reports into #VoteLeave #BeLeave and #AggregateIQ along with what #Mueller will be publishing; I don't think there'll be any doubts left that the 2016 #EURef was thoroughly corrupted and undemocratic.

#PeoplesVote #Brexit",['beleave']
996813935704764416,24692487,negative,other,2018-05-16T18:05:36.000Z,"Just another #VoteLeave &amp; #BeLeave coincidence?

""Vote Leave and BeLeave used identical datasets to target Facebook users""

https://t.co/HomJX3i1hD

#LeaveEU #BeLeave #Facebook #CambridgeAnalytica #Brexit #FBPE #EU27 #SLW #Marr #bbcdp #c4news #Newsnight #itvnews #skynews",['beleave']
996813935704764416,24692487,negative,other,2018-05-16T18:05:36.000Z,"Just another #VoteLeave &amp; #BeLeave coincidence?

""Vote Leave and BeLeave used identical datasets to target Facebook users""

https://t.co/HomJX3i1hD

#LeaveEU #BeLeave #Facebook #CambridgeAnalytica #Brexit #FBPE #EU27 #SLW #Marr #bbcdp #c4news #Newsnight #itvnews #skynews",['beleave']
996816522034253824,748421178176507904,negative,leave,2018-05-16T18:15:53.000Z,Who would’ve thought Vote Leave and BeLeave used identical datasets? It’s almost like they colluded to deceive the country. Bullshitting cheaters. #Brexit #Voteleave #Beleave  https://t.co/i5UeVKg9oG,['beleave']
996816522034253824,748421178176507904,negative,leave,2018-05-16T18:15:53.000Z,Who would’ve thought Vote Leave and BeLeave used identical datasets? It’s almost like they colluded to deceive the country. Bullshitting cheaters. #Brexit #Voteleave #Beleave  https://t.co/i5UeVKg9oG,['beleave']
996823098648334336,313488283,negative,leave,2018-05-16T18:42:01.000Z,"This doesn’t suggest collusion at all, oh no....
@UKLabour @Conservatives delivering Russia/US/billionaires #Brexit
The vote was compromised
There’s no mandate in a rigged vote ffs
#Vote Leave and #BeLeave used identical datasets to target #Facebook users https://t.co/ORTSgTmfXZ",['beleave']
996823098648334336,313488283,negative,leave,2018-05-16T18:42:01.000Z,"This doesn’t suggest collusion at all, oh no....
@UKLabour @Conservatives delivering Russia/US/billionaires #Brexit
The vote was compromised
There’s no mandate in a rigged vote ffs
#Vote Leave and #BeLeave used identical datasets to target #Facebook users https://t.co/ORTSgTmfXZ",['beleave']
996868308422053888,219266194,neutral,leave,2018-05-16T21:41:40.000Z,Nothing to see here 👇 #Brexit #CambridgeAnalytics #VoteLeave #BeLeave  https://t.co/VHHQ1ZrtKS,['beleave']
996868308422053888,219266194,neutral,leave,2018-05-16T21:41:40.000Z,Nothing to see here 👇 #Brexit #CambridgeAnalytics #VoteLeave #BeLeave  https://t.co/VHHQ1ZrtKS,['beleave']
996874820984827904,185789804,neutral,leave,2018-05-16T22:07:33.000Z,#VoteLeave and #BeLeave used #identical #datasets to target Facebook users. #brexit https://t.co/zUmEwXAUMS,['beleave']
996874820984827904,185789804,neutral,leave,2018-05-16T22:07:33.000Z,#VoteLeave and #BeLeave used #identical #datasets to target Facebook users. #brexit https://t.co/zUmEwXAUMS,['beleave']
996904361547706368,826382447885574144,negative,leave,2018-05-17T00:04:56.000Z,"@carolecadwalla The #AIQ repository titled ""Brexit-sync-master"" built to process customized #VoteLeave data: Including Vote Leave website custom audiences - primed by AIQ to enable the 'separate' Vote Leave and #BeLeave campaigns to target the same people on Facebook... 

https://t.co/ipoWUtOKdA",['beleave']
996904361547706368,826382447885574144,negative,leave,2018-05-17T00:04:56.000Z,"@carolecadwalla The #AIQ repository titled ""Brexit-sync-master"" built to process customized #VoteLeave data: Including Vote Leave website custom audiences - primed by AIQ to enable the 'separate' Vote Leave and #BeLeave campaigns to target the same people on Facebook... 

https://t.co/ipoWUtOKdA",['beleave']
